product_id,title,review_text,sentiment,image,price,soldCnt,ratingNumber,rating_score,shop_name,product_url,scenario
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,Tức shiper ăn nói trống không nên cho shop 1 sao trừ điểm đóng gói móp,negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,Shop làm ăn vcl nhắn ko rep áo thì chật cứng bực mình bồi thường đi,negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Mua cho chồng mặc đi đám cưới ai cũng khen đẹp, form lên vừa vặn lắm.",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Trúc xinh trúc mọc đầu đình, em xinh em đứng một mình cũng xinh. Áo đẹp lắm nha shop 10 sao",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,Sợ áo mỏng nhận về nặng trịch dầy dặn bất ngờ hehe.,positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Trúc xinh trúc mọc đầu đình, em xinh em đứng một mình cũng xinh. Áo đẹp lắm nha shop 10 sao",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,Xỉu up xỉu down luôn á áo đỉnh vãi chưởng,positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,Dm giao mẹ cái giẻ rách à áo rách toạc mà cũng ship tốn tiền,negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Một cây làm chẳng nên non, nhận hàng thấy form áo mlem quớ.",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Bác lớn tuổi không biết mua trên này mà nhờ shop chỉ tận tình, áo cháu mặc vừa lắm",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Áo keo lỳ nha mấy bà, 10 điểm không có nhưng, slay vãi",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"a'o dẹp lúm mng, wa' tr ok lunn mn uiii",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Một cây làm chẳng nên non, nhận hàng thấy form áo mlem quớ.",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Thua xa cái áo hôm trước mua bên QC, vải này giặt 2 nước xù lông chắc luôn",negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Đáng đồng tiền bát gạo, shop làm ăn uy tín đấy, form dáng ok",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Đóng gói kỹ xíu đi shop ơi bọc nilon mỏng dính, bù lại chất vải đẹp, đường may ok ko bị lỗi.",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Shop làm ăn bố láo, nhắn tin xin đổi size mà seen không thèm rep, thái độ lồi lõm với khách.",negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Lúc đặt cũng rén sợ form boxy to quá, nhận hàng ưng cái bụng liền",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Giao hàng quăng cái bộp cái thùng nát bét, shop làm việc lại với bên vận chuyển bực ghê",negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Giao hàng từ thế kỉ trước tới giờ mới nhận được, shop không hỗ trợ gì cả. Tệ.",negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Xui xẻo vừa mua về đứt luôn cái cúc áo, chỉ thừa thì cả đống, bực mình vãi",negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Shop này tui mua chắc chục cái từ sơ mi tới vest, chất liệu bao tốt, tư vấn dễ thương",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Phần đệm vai bị nhàu nát tươm, áo rách lót nản chẳng muốn nói.",negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Đánh giá cao chất liệu và form dáng của mẫu vest này. Đường may tỉ mỉ, mút vai cấu trúc tốt. Một lựa chọn tuyệt vời trong tầm giá.",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,Form như dở hơi so với hàng xách tay trước t mua rẻ hơn mà xịn hơn,negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Tạm được, không xuất sắc như quảng cáo, màu ngoài đời tối hơn ảnh.",negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Áo rách 1 đường may dọc sườn, kiểm tra hàng không kỹ gì hết bực dễ sợ",negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Nhìn giả trân, thôi mua hàng nội địa trung còn ngon xơi hơn.",negative,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,fast,positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,Xỉu up xỉu down luôn á áo đỉnh vãi chưởng,positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,giao nhanh,positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
2960276654,Elegant and Luxurious Middle-Aged Men's Vest,"Đặt thử mặc đi prom mà lên dáng đẹp ngoài mong đợi, giá lại rẻ sập sàn nha.",positive,https://img.lazcdn.com/g/p/1b03190a29f316afe88a6397088c41d1.jpg_720x720q80.jpg_.webp,683100.0,120,55,5.0,VEST TRUNG NIÊN CAO CẤP,https://www.lazada.vn/products/pdp-i2960276654.html,Normal
